Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Ceres AI,https://www.crunchbase.com/organization/ceres-imaging,,Private,For Profit,101-250,,Series D,2024-09-04,,2014-01-01,year,Active,,,1,8,Late Stage Venture,,,,,,,Series D,83836385,USD,83836385,83836385,USD,83836385,"Elemental Excelerator, Insight Partners, Silicon Badia, XTX Ventures, B37 Ventures",9,"San Francisco Bay Area, West Coast, Western US","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",$100M to $500M,,,,,"Agriculture, AgTech, Analytics, Artificial Intelligence (AI), Machine Learning, SaaS, Software","Oakland, California, United States",
Pemex,https://www.crunchbase.com/organization/pemex,Not Growing,Private,For Profit,10001+,Made Acquisitions,Debt Financing,2024-08-22,,1938-06-07,day,Active,,,1,4,,,,,,,,,,,,10000000000,USD,10000000000,"Citi, SMBC Venture Capital, Deutsche Bank, Barclays Corporate Banking, Banorte",5,Latin America,"Energy, Natural Resources, Sustainability",,High,,,,"Energy, Natural Resources, Oil and Gas","Mexico City, Distrito Federal, Mexico",
Servify,https://www.crunchbase.com/organization/servify,Growing,Private,For Profit,501-1000,Made Acquisitions,Debt Financing,2024-08-28,,2015-11-01,month,Active,,,1,11,Late Stage Venture,500000000,INR,5957903,340000000,INR,4051374,Series D,120441310,USD,120441310,130068168,USD,130068168,"Blume Ventures, InnoVen Capital, Trifecta Capital Advisors, Block, Inc., BEENEXT",22,Asia-Pacific (APAC),"Apps, Consumer Electronics, Hardware, Software",,High,,,,"Consumer Applications, Consumer Electronics, Consumer Software, Enterprise Software","Mumbai, Maharashtra, India",
NASA,https://www.crunchbase.com/organization/nasa,,Private,For Profit,10001+,,,,Government Office,1958-07-29,day,Active,,,1,,,,,,,,,,,,,,,,,,"Washington DC Metro Area, Southern US","Government and Military, Hardware, Science and Engineering, Software, Transportation",,,,,,"Aerospace, National Security, Robotics, Space Travel","Washington, District of Columbia, United States",167
Investcorp,https://www.crunchbase.com/organization/investcorp-2,,Private,For Profit,251-500,Made Acquisitions,Debt Financing,2024-03-13,"Private Equity Firm, Venture Capital",1982-01-01,year,Active,,"Early Stage Venture, Late Stage Venture, Private Equity",1,2,Private Equity,800000000,USD,800000000,,,,Private Equity,,,,800000000,USD,800000000,,,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Financial Services,,,,,,"Asset Management, Finance, Financial Services","Manama, Al Manamah, Bahrain",88
DEFCON AI,https://www.crunchbase.com/organization/defcon-ai,,Private,,11-50,,Seed,2024-08-20,,2022-01-01,year,Active,,,1,1,Seed,44000000,USD,44000000,44000000,USD,44000000,Seed,44000000,USD,44000000,44000000,USD,44000000,"Bessemer Venture Partners, Red Cell Partners, Fifth Growth Fund",3,"Washington DC Metro Area, East Coast, Southern US","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,,,,,"Artificial Intelligence (AI), Logistics, Supply Chain Management, Transportation","Mclean, Virginia, United States",
Creatio,https://www.crunchbase.com/organization/creatioglobal,,Private,For Profit,501-1000,,Private Equity,2024-06-26,,2014-01-01,year,Active,,,1,2,Private Equity,200000000,USD,200000000,200000000,USD,200000000,Private Equity,268000000,USD,268000000,268000000,USD,268000000,"StepStone Group, Volition Capital, Sapphire Ventures, Horizon Capital, Horizon Capital",5,"Greater Boston Area, East Coast, New England","Information Technology, Sales and Marketing, Software",,,,,,"CRM, Developer Tools, Information Technology, SaaS","Boston, Massachusetts, United States",
Aura,https://www.crunchbase.com/organization/aura-company,,Private,For Profit,501-1000,Made Acquisitions,Venture - Series Unknown,2022-12-27,,2019-01-01,year,Active,,,1,5,,21975000,USD,21975000,21975000,USD,21975000,Venture - Series Unknown,522650000,USD,522650000,522650000,USD,522650000,"Warburg Pincus, General Catalyst, Accel, Ten Eleven Ventures, Madrone Capital Partners",7,"Greater Boston Area, East Coast, New England","Information Technology, Privacy and Security",,,,,,"Cyber Security, Information Technology, Network Security, Security","Boston, Massachusetts, United States",
Levitate,https://www.crunchbase.com/organization/real-magic,,Private,For Profit,51-100,,Series D,2024-08-08,,2017-10-05,day,Active,,,1,6,Late Stage Venture,15000000,USD,15000000,15000000,USD,15000000,Series D,55000000,USD,55000000,55000000,USD,55000000,"Triangle Tweener Fund, Harbert Growth Partners, Protagonist, Bull City Venture Partners, Northwestern Mutual Future Ventures",13,"Research Triangle, East Coast, Southern US","Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software",,,,,,"Contact Management, CRM, Email, Email Marketing, SaaS","Raleigh, North Carolina, United States",
Smartcat,https://www.crunchbase.com/organization/smartcat,,Private,For Profit,101-250,,Series C,2024-09-10,,2016-01-01,year,Active,,,1,5,Late Stage Venture,43000000,USD,43000000,43000000,USD,43000000,Series C,71920767,USD,71920767,71920767,USD,71920767,"FJ Labs, Left Lane Capital, Matrix, AltaIR Capital, Redseed",9,"Greater Boston Area, East Coast, New England","Information Technology, Software",$10M to $50M,,,,,"Information Technology, Software","Cambridge, Massachusetts, United States",
Devo,https://www.crunchbase.com/organization/logtrust-s-l,,Private,For Profit,101-250,Made Acquisitions,Series F,2022-06-02,,2011-05-01,day,Active,,,1,7,Late Stage Venture,100000000,USD,100000000,100000000,USD,100000000,Series F,481000000,USD,481000000,481000000,USD,481000000,"Eurazeo, TCV, Insight Partners, Bessemer Venture Partners, General Atlantic",11,"Greater Boston Area, East Coast, New England","Data and Analytics, Information Technology, Internet Services, Privacy and Security",$1B to $10B,,,,,"Analytics, Big Data, Cloud Data Services, Cyber Security, Information Services, Information Technology","Cambridge, Massachusetts, United States",
Odoo,https://www.crunchbase.com/organization/odoo,Growing,Private,For Profit,1001-5000,,Private Equity,2023-06-26,,2005-01-01,year,Active,,,1,6,Private Equity,150000000,EUR,163646301,150000000,EUR,163646301,Private Equity,512797376,USD,512797376,602797376,USD,602797376,"Sofinnova Partners, Summit Partners, General Atlantic, XAnge, Meusinvest (Noshaq)",6,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Administrative Services, Commerce and Shopping, Software",,,,,,"E-Commerce, Human Resources, Open Source, Software","Grand-rosière, Brabant Wallon, Belgium",
SpaceX,https://www.crunchbase.com/organization/space-exploration-technologies,Growing,Private,For Profit,1001-5000,Made Acquisitions,Secondary Market,2024-04-25,,2002-05-06,day,Active,,,1,37,Private Equity,,,,250000000,USD,250000000,Private Equity,8637923846,USD,8637923846,9779343846,USD,9779343846,"Fidelity, Google, Bank of America, NASA, Sequoia Capital",93,"Greater Los Angeles Area, West Coast, Western US","Manufacturing, Science and Engineering, Transportation",$10B+,High,,,,"Advanced Materials, Aerospace, Manufacturing, Space Travel, Transportation","Hawthorne, California, United States",
Mask Network,https://www.crunchbase.com/organization/dimension-293e,,Private,For Profit,51-100,Made Acquisitions,Secondary Market,2023-01-19,Corporate Venture Capital,2017-12-01,day,Active,,,1,13,,5000000,USD,5000000,,,,Venture - Series Unknown,48850000,USD,48850000,53850000,USD,53850000,"Animoca Brands, Arweave, Digital Currency Group, Balaji Srinivasan, Dapper Labs",22,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Blockchain and Cryptocurrency, Financial Services, Internet Services, Other, Payments, Privacy and Security, Software",,,,,,"Blockchain, Cryptocurrency, Privacy, Security, Social Network, Software","Singapore, Central Region, Singapore",86
Trove,https://www.crunchbase.com/organization/trove-afc9,,Private,For Profit,51-100,Made Acquisitions,Series E,2023-08-10,,2012-01-01,year,Active,,,1,7,Late Stage Venture,30000000,USD,30000000,30000000,USD,30000000,Series E,152500000,USD,152500000,152500000,USD,152500000,"Elemental Excelerator, Bank of Montreal, Wellington Management, Global Brain Corporation, G2 Venture Partners",21,"San Francisco Bay Area, West Coast, Western US","Clothing and Apparel, Commerce and Shopping, Design, Hardware, Software",,,,,,"E-Commerce, Fashion, Retail, Retail Technology, SaaS, Secondhand Goods","Brisbane, California, United States",
Tarabut,https://www.crunchbase.com/organization/tarabut-gateway,Growing,Private,For Profit,101-250,Made Acquisitions,Series A,2023-05-03,,2018-06-20,day,Active,,,1,5,Early Stage Venture,32000000,USD,32000000,32000000,USD,32000000,Series A,57000000,USD,57000000,57000000,USD,57000000,"Visa, Global Ventures, Tiger Global Management, Target Global, Almoayed Ventures",11,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Financial Services, Lending and Investments",,,,,,"Banking, Financial Services, FinTech","Dubai, Dubai, United Arab Emirates",
Morpheus Data,https://www.crunchbase.com/organization/morpheus,Growing,Private,For Profit,11-50,Was Acquired,Corporate Round,2023-01-11,,2015-01-01,year,Active,,,1,3,M&A,5000000,USD,5000000,5000000,USD,5000000,Corporate Round,30791255,USD,30791255,30791255,USD,30791255,SAIC,1,"Greater Denver Area, Western US","Information Technology, Internet Services, Software",,,,,,"Cloud Computing, Cloud Management, DevOps, Information Technology, SaaS","Greenwood Village, Colorado, United States",
DJI,https://www.crunchbase.com/organization/dji,,Private,For Profit,10001+,Made Acquisitions,Secondary Market,2023-03-01,,2006-11-06,day,Active,Yes,,1,4,Private Equity,2800000,USD,2800000,,,,Private Equity,105000000,USD,105000000,107800000,USD,107800000,"Accel, Sequoia Capital China, Victor Koch, Lighthouse Capital Management, Aeternam Stella",5,Asia-Pacific (APAC),"Consumer Electronics, Consumer Goods, Content and Publishing, Hardware, Manufacturing, Media and Entertainment, Mobile, Science and Engineering",,,,,,"Aerospace, Consumer Electronics, Drones, Manufacturing, Photography, Wireless","Shenzhen, Guangdong, China",6
6K,https://www.crunchbase.com/organization/6k,Growing,Private,For Profit,101-250,,Series E,2024-09-05,,2014-01-01,year,Active,,,1,12,Late Stage Venture,82000000,USD,82000000,82000000,USD,82000000,Series E,259850000,USD,259850000,315350000,USD,315350000,"Albemarle, US Department of Energy, Small Business Innovation Research, Mass. Manufacturing Innovation Initiative, Anzu Partners",18,"Greater Boston Area, East Coast, New England","Manufacturing, Science and Engineering",,High,,,,"Industrial Manufacturing, Machinery Manufacturing, Nanotechnology","North Andover, Massachusetts, United States",
OPSWAT,https://www.crunchbase.com/organization/opswat,Growing,Private,For Profit,501-1000,Made Acquisitions,Private Equity,2021-03-31,,2002-01-01,year,Active,,,1,1,Private Equity,125000000,USD,125000000,125000000,USD,125000000,Private Equity,125000000,USD,125000000,125000000,USD,125000000,Brighton Park Capital,1,"Tampa Bay Area, East Coast, Southern US","Information Technology, Privacy and Security, Software",,,,,,"Cyber Security, Developer APIs, Enterprise Software, Information Technology, Software","Tampa, Florida, United States",
StackShare,https://www.crunchbase.com/organization/stackshare,Growing,Private,For Profit,11-50,Was Acquired,Seed,2021-09-20,,2014-01-01,month,Active,,,1,4,M&A,,,,,,,Seed,7000000,USD,7000000,7000000,USD,7000000,"Citi, 500 Global, Sahin Boydas, Zero Prime Ventures, Precursor Ventures",14,"San Francisco Bay Area, West Coast, Western US","Consumer Electronics, Hardware, Internet Services, Software",$10M to $50M,,,,,"Cloud Computing, Computer, Developer Tools, SaaS, Software","San Francisco, California, United States",
M-Files,https://www.crunchbase.com/organization/m-files,Growing,Private,For Profit,501-1000,"Made Acquisitions, Was Acquired",Series C,2021-01-12,,1989-01-01,year,Active,,,1,5,M&A,67000000,EUR,81797993,67000000,EUR,81797993,Series C,106000000,EUR,127018183,133000000,EUR,158693267,"European Investment Bank, Molten Ventures, Partech, VentureOut, Tesi",6,Southern US,"Administrative Services, Information Technology, Internet Services, Other, Software",$100M to $500M,,,,,"Business Process Automation (BPA), Cloud Computing, Document Management, Enterprise Software, Information Technology, Knowledge Management, SaaS, Software","Austin, Texas, United States",
Lindy,https://www.crunchbase.com/organization/lindy,,Private,For Profit,11-50,,Series B,2023-01-05,,2023-01-01,year,Active,,,1,4,Early Stage Venture,35000000,USD,35000000,35000000,USD,35000000,Series B,49900000,USD,49900000,49900000,USD,49900000,"Menlo Ventures, Coatue, Battery Ventures, SV Angel, GTMfund",7,"San Francisco Bay Area, West Coast, Western US","Apps, Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Internet, Software, Virtual Assistant, Web Apps","San Francisco, California, United States",
WSPN,https://www.crunchbase.com/organization/wspn,,Private,For Profit,11-50,,Seed,2024-08-16,,2023-01-01,year,Active,,,1,1,Seed,30000000,USD,30000000,30000000,USD,30000000,Seed,30000000,USD,30000000,30000000,USD,30000000,"Foresight Ventures, Folius Ventures, Yunqi Partners, Redpoint Ventures China, Generative Ventures",6,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Financial Services, FinTech, Payments","Singapore, Central Region, Singapore",
Siepe,https://www.crunchbase.com/organization/siepe,,Private,For Profit,51-100,Made Acquisitions,Series B,2024-08-22,,2012-01-01,year,Active,,,1,2,Early Stage Venture,30000000,USD,30000000,30000000,USD,30000000,Series B,30000000,USD,30000000,30000000,USD,30000000,WestCap,1,"Dallas/Fort Worth Metroplex, Southern US","Data and Analytics, Financial Services, Information Technology, Internet Services, Software",,,,,,"Asset Management, Cloud Management, Data Management, Financial Services, IT Management","Dallas, Texas, United States",
Neo Asset Management,https://www.crunchbase.com/organization/neo-group-0814,Growing,Private,For Profit,11-50,,Venture - Series Unknown,2024-08-12,Private Equity Firm,2021-01-01,year,Active,,,1,4,,4000000000,INR,47642582,4000000000,INR,47642582,Venture - Series Unknown,11320000000,INR,139751017,11320000000,INR,139751017,"MUFG Bank, Peak XV Partners, Euclidean Capital, BridgeMonte Advisors Pvt. Ltd., SN Damani",6,Asia-Pacific (APAC),"Financial Services, Professional Services",,High,,,,"Asset Management, Consulting, Finance, Financial Services","Mumbai, Maharashtra, India",4
Elektrofi,https://www.crunchbase.com/organization/elektrofi,Growing,Private,For Profit,11-50,,Series C,2024-08-22,,2016-01-01,year,Active,,,1,4,Late Stage Venture,112000000,USD,112000000,112000000,USD,112000000,Series C,152000000,USD,152000000,153856920,USD,153856920,"National Science Foundation, Marshall Wace, Janus Henderson Investors, Logos Capital, Biotechnology Value Fund",5,"Greater Boston Area, East Coast, New England","Biotechnology, Health Care, Science and Engineering",,High,,,,"Alternative Medicine, Biotechnology, Therapeutics","Boston, Massachusetts, United States",
Anker,https://www.crunchbase.com/organization/anker-2,,Private,For Profit,51-100,,Product Crowdfunding,2024-01-09,,2009-01-01,year,Active,,,1,1,,5813434,USD,5813434,,,,,,,,5813434,USD,5813434,Jumei,,"San Francisco Bay Area, Silicon Valley, West Coast","Commerce and Shopping, Consumer Electronics, Hardware",,,,,,"Consumer Electronics, Electronics, Retail","Santa Clara, California, United States",
Waabi,https://www.crunchbase.com/organization/waabi,Growing,Private,For Profit,51-100,,Series B,2024-06-18,,2021-01-01,year,Active,,,1,3,Early Stage Venture,200000000,USD,200000000,200000000,USD,200000000,Series B,282553410,USD,282553410,282553410,USD,282553410,"NVIDIA, Khosla Ventures, Uber, Export Development Canada, Aurora",21,Great Lakes,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,High,,,,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Machine Learning","Toronto, Ontario, Canada",
