Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Blue Origin,https://www.crunchbase.com/organization/blue-origin,Growing,Private,For Profit,10001+,Made Acquisitions,Secondary Market,2024-02-20,,2000-09-08,day,Active,,,1,5,,,,,18000000,USD,18000000,Undisclosed,18000000,USD,18000000,185350000,USD,185350000,"NASA, E1 Ventures, United States Space Force",3,"Greater Seattle Area, West Coast, Western US","Energy, Government and Military, Manufacturing, Science and Engineering, Sustainability",,Medium,,,,"Aerospace, Manufacturing, National Security, Renewable Energy","Kent, Washington, United States",
Pave,https://www.crunchbase.com/organization/pave,,Private,For Profit,101-250,Made Acquisitions,Series C,2022-06-28,,2019-10-01,month,Active,,,1,4,Late Stage Venture,100000000,USD,100000000,100000000,USD,100000000,Series C,162950000,USD,162950000,162950000,USD,162950000,"Andreessen Horowitz, Y Combinator, Bessemer Venture Partners, Bezos Expeditions, Contrary",20,"San Francisco Bay Area, West Coast, Western US","Administrative Services, Health Care, Information Technology, Other, Software",,,,,,"Employee Benefits, Information Technology, Real Time, SaaS, Software","San Francisco, California, United States",
Syfe,https://www.crunchbase.com/organization/syfe,Growing,Private,For Profit,101-250,,Series C,2024-08-13,,2019-07-01,month,Active,,,1,4,Late Stage Venture,27000000,USD,27000000,27000000,USD,27000000,Series C,78920239,USD,78920239,78920239,USD,78920239,"Valar Ventures, Unbound, Rahul Mehta, Presight Capital, MPGI",12,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Financial Services,,,,,,"Financial Services, FinTech, Wealth Management","Singapore, Central Region, Singapore",
TEDCO,https://www.crunchbase.com/organization/maryland-technology-development-corporation,,Private,For Profit,11-50,,Pre-Seed,2022-10-31,"Government Office, Venture Capital",1998-01-01,year,Active,,"Debt, Early Stage Venture, Seed",1,3,Seed,200000,USD,200000,200000,USD,200000,Pre-Seed,200000,USD,200000,9430000,USD,9430000,"VirgilHR, Maryland Innovation Initiative (MII)",2,"Greater Baltimore-Maryland Area, East Coast, Southern US","Financial Services, Information Technology, Lending and Investments, Professional Services",,,,,,"Consulting, Financial Services, Information Technology, Venture Capital","Columbia, Maryland, United States",223
V-Wave,https://www.crunchbase.com/organization/v-wave,,Private,For Profit,51-100,Was Acquired,Series C,2021-12-16,,2010-01-01,year,Active,,,1,5,M&A,98000000,USD,98000000,98000000,USD,98000000,Series C,226000000,USD,226000000,226000000,USD,226000000,"Deerfield, Johnson & Johnson Innovation – JJDC, Edwards Lifesciences, Pura Vida Investments, Endeavour Vision",13,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Health Care, Medical, Medical Device","Caesarea, Hefa, Israel",
Cognition,https://www.crunchbase.com/organization/cognition-5bd7,,Private,For Profit,1-10,,Series A,2024-04-24,,2023-11-01,month,Active,,,1,2,Early Stage Venture,175000000,USD,175000000,175000000,USD,175000000,Series A,196000000,USD,196000000,196000000,USD,196000000,"Pear VC, Founders Fund, Elad Gil, Karim Atiyeh, Fred Ehrsam",12,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Generative AI, Information Technology, Internet","San Francisco, California, United States",
Buyers Edge Platform,https://www.crunchbase.com/organization/buyers-edge-platform,Growing,Private,For Profit,1001-5000,Made Acquisitions,Private Equity,2024-04-08,,1998-01-01,year,Active,,,1,2,Private Equity,425000000,USD,425000000,425000000,USD,425000000,Private Equity,425000000,USD,425000000,425000000,USD,425000000,"Bregal Sagemount, General Atlantic, Blackstone Tactical Opportunities, Morgan Stanley Tactical Value",4,"Greater Boston Area, East Coast, New England","Food and Beverage, Software, Transportation, Travel and Tourism",,High,,,,"Food Delivery, Hospitality, SaaS, Software, Supply Chain Management","Waltham, Massachusetts, United States",
SpaceX,https://www.crunchbase.com/organization/space-exploration-technologies,Growing,Private,For Profit,1001-5000,Made Acquisitions,Secondary Market,2024-04-25,,2002-05-06,day,Active,,,1,37,Private Equity,,,,250000000,USD,250000000,Private Equity,8637923846,USD,8637923846,9779343846,USD,9779343846,"Fidelity, Bank of America, Google, NASA, Sequoia Capital",93,"Greater Los Angeles Area, West Coast, Western US","Manufacturing, Science and Engineering, Transportation",$10B+,High,,,,"Advanced Materials, Aerospace, Manufacturing, Space Travel, Transportation","Hawthorne, California, United States",
Moglix,https://www.crunchbase.com/organization/moglix,Growing,Private,For Profit,1001-5000,Made Acquisitions,Series F,2022-01-28,,2015-01-01,day,Active,,"Early Stage Venture, Late Stage Venture, Seed",1,8,Late Stage Venture,250000000,USD,250000000,250000000,USD,250000000,Series F,472208452,USD,472208452,472208452,USD,472208452,"International Finance Corporation, Accel, Venture Highway, InnoVen Capital, Tiger Global Management",18,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Commerce and Shopping, Manufacturing, Mobile, Other",,High,,,,"B2B, E-Commerce, Industrial, Marketplace, Mobile","Singapore, Central Region, Singapore",3
DuckDuckGo,https://www.crunchbase.com/organization/duck-duck-go,Growing,Private,For Profit,101-250,,Series D,2021-08-17,,2008-02-29,day,Active,,,1,5,Late Stage Venture,10350008,USD,10350008,10350008,USD,10350008,Series D,82350008,USD,82350008,182350008,USD,182350008,"Thrive Capital, Union Square Ventures, Tiger Global Management, Quiet Capital, K5 Global",22,"Greater Philadelphia Area, Great Lakes, Northeastern US","Internet Services, Privacy and Security",$100M to $500M,,,,,"Internet, Privacy, Search Engine","Paoli, Pennsylvania, United States",1
Devo,https://www.crunchbase.com/organization/logtrust-s-l,,Private,For Profit,101-250,Made Acquisitions,Series F,2022-06-02,,2011-05-01,day,Active,,,1,7,Late Stage Venture,100000000,USD,100000000,100000000,USD,100000000,Series F,481000000,USD,481000000,481000000,USD,481000000,"Eurazeo, TCV, Insight Partners, Bessemer Venture Partners, General Atlantic",11,"Greater Boston Area, East Coast, New England","Data and Analytics, Information Technology, Internet Services, Privacy and Security",$1B to $10B,,,,,"Analytics, Big Data, Cloud Data Services, Cyber Security, Information Services, Information Technology","Cambridge, Massachusetts, United States",
Aura,https://www.crunchbase.com/organization/aura-company,,Private,For Profit,501-1000,Made Acquisitions,Venture - Series Unknown,2022-12-27,,2017-01-01,year,Active,,,1,5,,21975000,USD,21975000,21975000,USD,21975000,Venture - Series Unknown,522650000,USD,522650000,522650000,USD,522650000,"Warburg Pincus, General Catalyst, Accel, Ten Eleven Ventures, Madrone Capital Partners",7,"Greater Boston Area, East Coast, New England","Information Technology, Privacy and Security",,,,,,"Cyber Security, Information Technology, Network Security, Security","Boston, Massachusetts, United States",
Last Energy,https://www.crunchbase.com/organization/last-energy,,Private,For Profit,101-250,,Series B,2024-08-29,,2020-01-01,year,Active,,,1,3,Early Stage Venture,40000000,USD,40000000,40000000,USD,40000000,Series B,64000000,USD,64000000,64000000,USD,64000000,"Amitis Capital, First Round Capital, Quiet Capital, Gigafund, Armada Investment AG",7,"Washington DC Metro Area, Southern US","Energy, Science and Engineering, Sustainability",,,,,,"Clean Energy, Energy, Energy Management, Nuclear, Renewable Energy, Sustainability","Washington, District of Columbia, United States",
Servify,https://www.crunchbase.com/organization/servify,Growing,Private,For Profit,501-1000,Made Acquisitions,Debt Financing,2024-08-28,,2015-11-01,month,Active,,,1,11,Late Stage Venture,500000000,INR,5957903,340000000,INR,4051374,Series D,120441310,USD,120441310,130068168,USD,130068168,"Blume Ventures, InnoVen Capital, Trifecta Capital Advisors, Block, Inc., BEENEXT",22,Asia-Pacific (APAC),"Apps, Consumer Electronics, Hardware, Software",,High,,,,"Consumer Applications, Consumer Electronics, Consumer Software, Enterprise Software","Mumbai, Maharashtra, India",
Pemex,https://www.crunchbase.com/organization/pemex,Not Growing,Private,For Profit,10001+,Made Acquisitions,Debt Financing,2024-08-22,,1938-06-07,day,Active,,,1,4,,,,,,,,,,,,10000000000,USD,10000000000,"Citi, SMBC Venture Capital, Deutsche Bank, Barclays Corporate Banking, Banorte",5,Latin America,"Energy, Natural Resources, Sustainability",,High,,,,"Energy, Natural Resources, Oil and Gas","Mexico City, Distrito Federal, Mexico",
Orange DAO,https://www.crunchbase.com/organization/orange-fund,,Private,For Profit,1001-5000,,Venture - Series Unknown,2022-08-23,"Accelerator, Venture Capital",2021-01-01,year,Active,,"Early Stage Venture, Private Equity, Seed, Venture",1,1,,80000000,USD,80000000,80000000,USD,80000000,Venture - Series Unknown,80000000,USD,80000000,80000000,USD,80000000,"NEAR, Algorand Foundation",2,"San Francisco Bay Area, West Coast, Western US","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",,,,,,"Cryptocurrency, Venture Capital","San Francisco, California, United States",215
Ceres AI,https://www.crunchbase.com/organization/ceres-imaging,,Private,For Profit,101-250,,Series D,2024-09-04,,2014-01-01,year,Active,,,1,8,Late Stage Venture,,,,,,,Series D,83836385,USD,83836385,83836385,USD,83836385,"Elemental Excelerator, Insight Partners, Silicon Badia, XTX Ventures, B37 Ventures",9,"San Francisco Bay Area, West Coast, Western US","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",$100M to $500M,,,,,"Agriculture, AgTech, Analytics, Artificial Intelligence (AI), Machine Learning, SaaS, Software","Oakland, California, United States",
ComplyAdvantage,https://www.crunchbase.com/organization/comply-advantage,Growing,Private,For Profit,251-500,Made Acquisitions,Series C,2021-05-20,,2014-01-01,year,Active,,,1,5,Late Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series C,108200000,USD,108200000,108200000,USD,108200000,"Index Ventures, Goldman Sachs Asset Management, Ontario Teachers' Pension Plan, Balderton Capital, Communitas Capital Partners",7,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Privacy and Security, Professional Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), FinTech, Fraud Detection, InsurTech, Risk Management","London, England, United Kingdom",
Gradient AI,https://www.crunchbase.com/organization/gradient-a-i,,Private,For Profit,101-250,Made Acquisitions,Series C,2024-07-30,,2012-01-01,year,Active,,,1,5,Late Stage Venture,56100000,USD,56100000,56100000,USD,56100000,Series C,123184323,USD,123184323,123184323,USD,123184323,"Centana Growth Partners, Stone Point Capital, Sandbox Insurtech Ventures, American Family Ventures, MassMutual Ventures",7,"Greater Boston Area, East Coast, New England","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Insurance, InsurTech, Machine Learning","Boston, Massachusetts, United States",
DEFCON AI,https://www.crunchbase.com/organization/defcon-ai,,Private,,11-50,,Seed,2024-08-20,,2022-01-01,year,Active,,,1,1,Seed,44000000,USD,44000000,44000000,USD,44000000,Seed,44000000,USD,44000000,44000000,USD,44000000,"Bessemer Venture Partners, Red Cell Partners, Fifth Growth Fund",3,"Washington DC Metro Area, East Coast, Southern US","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,,,,,"Artificial Intelligence (AI), Logistics, Supply Chain Management, Transportation","Mclean, Virginia, United States",
PCF Insurance,https://www.crunchbase.com/organization/pcf-insurance,Growing,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",Debt Financing,2024-04-24,,1998-01-01,year,Active,,,1,3,M&A,400000000,USD,400000000,500000000,USD,500000000,Private Equity,500000000,USD,500000000,1300000000,USD,1300000000,"The Carlyle Group, Owl Rock Capital, Crescent Capital Group, HGGC",4,Western US,Financial Services,,Medium,,,,"Health Insurance, Insurance, Life Insurance","Lindon, Utah, United States",
Tarabut,https://www.crunchbase.com/organization/tarabut-gateway,Growing,Private,For Profit,101-250,Made Acquisitions,Series A,2023-05-03,,2018-06-20,day,Active,,,1,5,Early Stage Venture,32000000,USD,32000000,32000000,USD,32000000,Series A,57000000,USD,57000000,57000000,USD,57000000,"Visa, Tiger Global Management, Global Ventures, Target Global, Aljazira Capital",11,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Financial Services, Lending and Investments",,,,,,"Banking, Financial Services, FinTech","Dubai, Dubai, United Arab Emirates",
6K,https://www.crunchbase.com/organization/6k,Growing,Private,For Profit,101-250,,Series E,2024-09-05,,2014-01-01,year,Active,,,1,12,Late Stage Venture,82000000,USD,82000000,82000000,USD,82000000,Series E,259850000,USD,259850000,315350000,USD,315350000,"Albemarle, US Department of Energy, Small Business Innovation Research, Mass. Manufacturing Innovation Initiative, Anzu Partners",18,"Greater Boston Area, East Coast, New England","Manufacturing, Science and Engineering",,High,,,,"Industrial Manufacturing, Machinery Manufacturing, Nanotechnology","North Andover, Massachusetts, United States",
DJI,https://www.crunchbase.com/organization/dji,,Private,For Profit,10001+,Made Acquisitions,Secondary Market,2023-03-01,,2006-11-06,day,Active,Yes,,1,4,Private Equity,2800000,USD,2800000,,,,Private Equity,105000000,USD,105000000,107800000,USD,107800000,"Accel, Sequoia Capital China, Victor Koch, Lighthouse Capital Management, Aeternam Stella",5,Asia-Pacific (APAC),"Consumer Electronics, Consumer Goods, Content and Publishing, Hardware, Manufacturing, Media and Entertainment, Mobile, Science and Engineering",,,,,,"Aerospace, Consumer Electronics, Drones, Manufacturing, Photography, Wireless","Shenzhen, Guangdong, China",6
Anker,https://www.crunchbase.com/organization/anker-2,,Private,For Profit,51-100,,Product Crowdfunding,2024-01-09,,2009-01-01,year,Active,,,1,1,,5813434,USD,5813434,,,,,,,,5813434,USD,5813434,Jumei,,"San Francisco Bay Area, Silicon Valley, West Coast","Commerce and Shopping, Consumer Electronics, Hardware",,,,,,"Consumer Electronics, Electronics, Retail","Santa Clara, California, United States",
Trove,https://www.crunchbase.com/organization/trove-afc9,,Private,For Profit,51-100,Made Acquisitions,Series E,2023-08-10,,2012-01-01,year,Active,,,1,7,Late Stage Venture,30000000,USD,30000000,30000000,USD,30000000,Series E,152500000,USD,152500000,152500000,USD,152500000,"Elemental Excelerator, Bank of Montreal, Wellington Management, Global Brain Corporation, G2 Venture Partners",21,"San Francisco Bay Area, West Coast, Western US","Clothing and Apparel, Commerce and Shopping, Design, Hardware, Software",,,,,,"E-Commerce, Fashion, Retail, Retail Technology, SaaS, Secondhand Goods","Brisbane, California, United States",
PanTera,https://www.crunchbase.com/organization/pantera-fe3f,,Private,For Profit,11-50,,Series A,2024-09-11,,2022-01-01,year,Active,,,1,2,Early Stage Venture,100200000,EUR,110323384,100200000,EUR,110323384,Series A,100200000,EUR,110323384,134000000,EUR,147649220,"Eurazeo, PMV, EQT Life Sciences, Kurma Partners, KBC",10,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Health Care, Manufacturing",,,,,,"Health Care, Manufacturing, Pharmaceutical","Mol, Antwerpen, Belgium",
